464,1/2개,3060002,양파
464,1/2개,3060002,오이
464,1팩,3060001,라이스페이퍼
464,1/2개,3060002,당근
463,5토막,3060001,소꼬리
463,100g,3060002,사골
463,10쪽,3060003,마늘
463,적당량,3060003,대파
463,5톨,3060002,밤
463,2개,3060003,청양고추
463,10개,3060002,대추
462,약간,3060003,소금
462,약간,3060003,버터
462,약간,3060003,샐러드오일
462,약간,3060003,통후추
462,3마리,3060001,대하
462,2개,3060002,아스파라거스
462,1개,3060002,새송이버섯
462,2개,3060002,느타리버섯
462,1/2개,3060002,애호박
462,1/2개,3060002,가지
462,1개,3060002,감자
462,3쪽,3060002,마늘
462,2줄기,3060003,타임
462,2잎,3060003,바질
462,약간,3060003,와사비
461,3마리,3060001,전어
461,20g,3060002,무
461,20g,3060002,미나리
461,1개,3060003,청고추
461,1큰술,3060002,콩가루
461,1/2큰술,3060003,고춧가루
461,20g,3060002,양파
461,1/2큰술,3060003,고추장
461,1큰술,3060003,다진마늘
461,1큰술,3060003,설탕
461,약간,3060003,전어젓갈
461,약간,3060003,통깨
461,2큰술,3060003,식초
460,100g,3060001,날콩가루
460,100g,3060001,밀가루
460,1마리,3060001,닭
460,적당량,3060003,소금
460,1대,3060002,통파
460,적당량,3060003,생강
460,1/4개,3060002,오이
460,2개,3060002,닭발
459,1컵,3060001,서리태콩
459,150g,3060001,소면
459,1큰술,3060002,참깨
459,1/4개,3060002,오이
459,1/4개,3060002,토마토
459,약간,3060003,소금
458,각 100g,3060001,콩
458,3큰술,3060002,깨
458,1큰술,3060002,잣
458,약간,3060003,소금
458,1장,3060002,식빵
458,약간,3060003,버터
458,약간,3060003,후춧가루
458,2알,3060002,호두
457,40g,3060001,우무
457,500g,3060001,콩
457,2큰술,3060003,깨
457,약간,3060003,소금
457,2컵,3060003,생수
457,1/2개,3060002,오이
457,4큰술,3060003,잣
456,500g,3060001,메주콩
456,200g,3060001,녹차국수
456,1개,3060002,오이
456,약간,3060003,소금
456,1컵,3060001,물
456,3컵,3060002,육수
456,2개,3060002,방울토마토
455,1/2뿌리,3060002,대파
455,1개,3060002,홍고추
455,약간,3060003,통깨
455,2작은술,3060003,멸치액젓
455,1/2단,3060001,시금치
455,2컵,3060003,물
455,약간,3060003,소금
455,약간,3060003,참기름
454,1개,3060001,죽순
454,5줄기,3060001,미나리
454,1개,3060002,계란
454,4컵,3060002,쌀뜨물
454,1큰술,3060003,[초고추장] 고추장
454,1작은술,3060003,설탕
454,2작은술,3060003,식초
454,1개,3060002,홍고추
453,1개,3060001,전복
453,1컵,3060001,쌀
453,6컵,3060002,물
453,약간,3060002,김
453,약간,3060003,소금
453,약간,3060003,깨소금
453,약간,3060002,실파
453,약간,3060003,참기름
452,1컵,3060001,쌀
452,200g,3060001,새우
452,6컵,3060002,물
452,약간,3060003,참기름
452,약간,3060003,소금
451,1마리,3060001,낙지
451,10개,3060001,모시조개
451,4잎,3060002,배추
451,1큰술,3060003,참기름
451,1/2컵,3060002,소금
451,1/2개,3060003,청고추
451,1/2개,3060003,홍고추
451,약간,3060003,소금
451,1/2뿌리,3060002,대파
451,1/2큰술,3060003,다진마늘
450,20g,3060001,시금치
450,3개,3060001,계란
450,2큰술,3060002,올리브오일
450,약간,3060003,소금
450,2개,3060002,게맛살
449,1kg,3060001,돼지갈비
449,1큰술,3060003,다진마늘
449,5쪽,3060003,저민마늘
449,5개,3060003,마른고추
449,2큰술,3060003,올리브오일
449,1/2컵,3060003,화이트와인
449,1컵,3060003,물
449,약간,3060003,소금
449,약간,3060003,후춧가루
449,1개,3060002,레몬
448,3개,3060001,파프리카
448,1과1/2공기,3060001,찬밥
448,1/2개,3060002,감자
